SIRSé; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune et arrondissement; ; ; ; ; ; ; ; ; 
Code;Libellé;Population des moins de 18 ans 2016;Nombre de chômeurs chez les 15-64 ans (RP) 2016;Nombre de chômeurs chez les 15-24 ans (RP) 2016;Nombre de résidences principales en HLM 2016;Revenu fiscal médian 2016;Population des 65 ans ou plus 2016;Taux de natalité 2016;Population municipale 2016
34223;Puimisson;196;70;18;0;20717;252;9.5;1052
34224;Puissalicon;314;55;10;0;20556;286;11.2;1334
34225;Puisserguier;568;205;40;14;17742;768;8.1;2845
34226;Quarante;390;161;28;15;17116;388;9.7;1760
34227;Restinclières;458;107;19;36;24462;223;10.1;1777
34228;Rieussec;11;6;1;0;N/A;22;0;69
34229;Riols;145;54;13;2;17584;161;2.6;758
34230;Les Rives;34;9;2;0;21850;41;0;143
34231;Romiguières;5;6;0;0;N/A;8;0;25
34232;Roquebrun;83;39;6;8;16486;195;11.6;605
34233;Roqueredonde;33;12;2;0;14074;40;4.7;212
34234;Roquessels;14;4;1;0;14071;33;9.3;107
34235;Rosis;32;22;4;3;17322;106;3.4;295
34236;Rouet;7;4;1;0;N/A;15;0;62
34237;Roujan;392;164;42;27;18364;610;8.5;2122
34238;Saint-André-de-Buèges;6;5;0;0;N/A;14;50;40
34239;Saint-André-de-Sangonis;1544;396;94;84;18880;1058;13.3;5855
34240;Saint-Aunès;710;153;33;61;25602;557;13;3320
34241;Saint-Bauzille-de-la-Sylve;171;49;8;0;20908;191;9.8;818
34242;Saint-Bauzille-de-Montmel;236;56;9;0;24208;186;10.9;1012
34243;Saint-Bauzille-de-Putois;538;143;30;4;18684;346;9.2;1965
34244;Saint-Brès;664;181;50;203;21758;512;11.5;2945
34245;Saint-Chinian;286;101;23;40;16520;628;7;1719
34246;Entre-Vignes;397;123;18;0;N/A;412;6.1;2123
34247;Saint-Clément-de-Rivière;752;245;57;33;35054;1516;7;4830
34248;Sainte-Croix-de-Quintillargues;246;42;9;0;24320;82;14.8;881
34249;Saint-Drézéry;613;153;37;5;24798;393;13.1;2451
34250;Saint-Étienne-d'Albagnan;48;26;4;0;15694;97;6.4;313
34251;Saint-Étienne-de-Gourgas;122;27;5;1;19362;100;12.7;472
34252;Saint-Étienne-Estréchoux;30;22;3;1;16858;101;3.7;267
34253;Saint-Félix-de-l'Héras;5;0;0;0;N/A;14;0;35
34254;Saint-Félix-de-Lodez;285;77;14;0;20852;184;10.3;1170
34255;Saint-Gély-du-Fesc;2238;430;97;115;28626;1947;8.8;9814
34256;Saint-Geniès-des-Mourgues;417;85;10;62;26094;333;8;1865
34257;Saint-Geniès-de-Varensal;22;13;1;7;15524;37;4.9;205
34258;Saint-Geniès-de-Fontedit;355;98;26;4;19322;311;8.4;1553
34259;Saint-Georges-d'Orques;1158;358;72;173;23799;1063;11.2;5426
34260;Saint-Gervais-sur-Mare;120;49;8;23;15704;319;3.5;848
34261;Saint-Guilhem-le-Désert;37;22;2;0;18548;50;0;256
34262;Saint-Guiraud;33;13;2;0;22162;52;9.7;207
34263;Saint-Hilaire-de-Beauvoir;98;25;7;0;22012;62;7.4;403
34264;Saint-Jean-de-Buèges;45;22;5;5;18648;41;26.2;191
34265;Saint-Jean-de-Cornies;188;36;8;10;25126;84;9.8;713
34266;Saint-Jean-de-Cuculles;110;21;3;1;27472;63;6.3;475
34267;Saint-Jean-de-Fos;366;111;16;0;18580;370;9;1672
34268;Saint-Jean-de-la-Blaquière;157;38;8;0;18257;102;4.8;631
34269;Saint-Jean-de-Minervois;19;6;1;0;16190;50;6.7;149
34270;Saint-Jean-de-Védas;2022;520;112;295;25086;1870;10.6;9539
34271;Saint-Julien;41;22;1;1;16364;68;0;219
34272;Saint-Just;822;206;45;93;20994;420;10.5;3229
34273;Saint-Martin-de-l'Arçon;20;11;1;0;20048;38;7.2;138
34274;Saint-Martin-de-Londres;657;124;37;72;22222;479;10.3;2720
34276;Saint-Mathieu-de-Tréviers;1218;260;68;262;22786;666;9.5;4739
34277;Saint-Maurice-Navacelles;34;16;2;0;14498;44;11.3;177
34278;Saint-Michel;5;2;1;0;N/A;12;22.7;44
34279;Saint-Nazaire-de-Ladarez;71;26;4;0;15550;91;8.2;366
34280;Saint-Nazaire-de-Pézan;142;30;3;0;19472;106;14.4;623
34281;Saint-Pargoire;558;129;19;0;18086;491;12.8;2258
34282;Saint-Paul-et-Valmalle;271;84;15;0;23202;139;20;1102
34283;Saint-Pierre-de-la-Fage;22;13;2;0;16664;22;15.5;129
34284;Saint-Pons-de-Thomières;335;158;41;91;15230;582;5.8;1892
34285;Saint-Pons-de-Mauchiens;153;39;9;0;17862;147;6;669
34286;Saint-Privat;101;34;6;0;14974;59;2.5;403
34287;Saint-Saturnin-de-Lucian;59;22;2;0;18686;46;13.9;287
34288;Saint-Sériès;243;36;7;11;25304;127;9.3;967
34289;Saint-Thibéry;601;214;44;118;17096;536;14.7;2578
34290;Saint-Vincent-de-Barbeyrargues;129;31;9;11;27838;117;12.5;639
34291;Saint-Vincent-d'Olargues;42;25;2;2;16626;117;2.8;351
34292;Salasc;49;23;6;0;20568;76;6.5;307
34293;La Salvetat-sur-Agout;156;66;13;24;18604;358;6.2;1131
34294;Saturargues;219;59;10;22;21086;119;26.2;953
34295;Saussan;370;80;19;31;25266;249;9.1;1538
34296;Saussines;252;74;15;0;22820;170;9.8;1021
34297;Sauteyrargues;102;22;6;0;22432;54;9.9;405
34298;Sauvian;1179;386;79;104;19902;1192;11.9;5285
34299;Sérignan;1212;486;85;51;19612;2205;6.2;6934
34300;Servian;1163;323;59;171;18794;937;9.3;4747
34301;Sète;7457;3645;661;3558;17162;12832;10.6;43609
34302;Siran;136;46;4;0;16874;234;9.7;725
34303;Sorbs;1;1;0;0;N/A;18;0;35
34304;Soubès;208;43;12;0;18516;234;10.6;939
34305;Le Soulié;21;7;1;0;17392;35;0;127
34306;Soumont;36;20;3;0;16012;37;5.3;188
34307;Sussargues;657;164;36;23;25944;445;10.6;2725
34308;Taussac-la-Billière;76;20;9;0;20158;89;6.8;440
34309;Teyran;894;201;34;47;28345;1097;7.8;4607
34310;Thézan-lès-Béziers;641;230;65;36;19890;630;9.8;2971
34311;Tourbes;325;92;15;6;20814;371;10.1;1579
34312;La Tour-sur-Orb;251;72;7;13;19062;326;11;1270
34313;Tressan;181;49;10;0;19486;105;9.2;650
34314;Le Triadou;82;21;1;0;24578;74;25.5;392
34315;Usclas-d'Hérault;98;20;3;1;18640;67;15.3;393
34316;Usclas-du-Bosc;64;17;3;0;20870;24;23.4;214
34317;La Vacquerie-et-Saint-Martin-de-Castries;42;19;4;0;15872;44;5.4;186
34318;Vacquières;157;28;5;0;21218;65;25.3;593
34319;Vailhan;30;11;0;0;16824;49;12.5;160
34320;Vailhauquès;653;122;26;36;25348;382;10.9;2575
34321;Valergues;509;127;26;9;22004;271;8.8;2057
34322;Valflaunès;156;45;9;0;25002;166;11.9;759
34323;Valmascle;4;3;1;0;N/A;8;0;40
34324;Valras-Plage;471;302;51;41;18582;1953;8.3;4192
34325;Valros;331;109;24;22;19416;415;12.6;1592
34326;Vélieux;15;8;1;0;N/A;14;0;83
34327;Vendargues;1352;327;68;190;22844;1142;12.1;6176
34328;Vendémian;257;65;18;5;20627;185;6.6;1053
34329;Vendres;640;183;40;40;19548;605;8.5;2693
34331;Verreries-de-Moussans;12;7;1;0;N/A;38;0;95
34332;Vias;1083;533;110;86;17272;1514;10;5613
34333;Vic-la-Gardiole;616;279;35;1;20472;557;12.6;3263
34334;Vieussan;29;19;0;0;15352;106;15.2;263
34335;Villemagne-l'Argentière;80;33;4;2;20422;130;0;448
34336;Villeneuve-lès-Béziers;879;346;80;48;18530;881;9.2;4255
34337;Villeneuve-lès-Maguelone;2143;626;154;373;21704;1458;9.2;9846
34338;Villeneuvette;12;2;0;0;N/A;22;14.1;71
34339;Villespassans;34;8;0;0;17830;45;12;167
34340;Villetelle;331;103;22;0;23870;198;7.6;1443
34341;Villeveyrac;996;208;48;7;19922;661;9.8;3786
34342;Viols-en-Laval;35;14;1;0;24470;25;15.3;196
34343;Viols-le-Fort;276;46;9;33;20906;184;13.3;1203
34344;La Grande-Motte;1076;761;102;208;21974;3346;5.9;8882
35001;Acigné;1698;253;38;361;24066;917;11.9;6645
35002;Amanlis;487;47;10;4;22002;205;11.7;1703
35003;Andouillé-Neuville;285;35;7;4;20344;81;23.9;878
35004;Val-Couesnon;839;185;33;100;N/A;1203;7.8;4214
35005;Arbrissel;97;22;4;3;18432;28;19.8;303
35006;Argentré-du-Plessis;1158;126;34;163;20410;818;11;4344
35007;Aubigné;168;15;1;0;20042;39;10.4;479
35008;Availles-sur-Seiche;180;23;4;17;18948;128;7.3;685
35009;Baguer-Morvan;383;81;23;42;18944;412;10;1699
35010;Baguer-Pican;511;66;15;26;18452;217;9.6;1661
35012;Bain-de-Bretagne;1839;326;75;111;20076;1376;9.9;7243
35013;Bains-sur-Oust;870;182;45;28;20372;631;9.2;3468
35014;Bais;646;77;11;61;19188;466;15;2407
35015;Balazé;616;74;22;79;19732;303;16;2249
35016;Baulon;614;86;23;17;20288;262;11.7;2140
35017;La Baussaine;186;29;8;25;18994;68;10.6;660
35018;La Bazouge-du-Désert;274;38;4;18;18552;220;16.4;1100
35019;Bazouges-la-Pérouse;317;67;5;40;18710;488;10.1;1786
35021;Beaucé;281;36;12;50;20666;293;14.2;1342
35022;Bécherel;153;48;15;45;19237;134;7.4;673
35023;Bédée;1194;134;22;89;21832;528;13.4;4250
35024;Betton;2642;411;71;488;25316;1942;13.5;11222
35025;Billé;282;28;8;31;19088;192;12.4;1050
35026;Bléruais;31;2;0;0;17398;18;0;110
35027;Boisgervilly;465;57;16;46;19872;197;11.6;1643
35028;Boistrudan;214;22;7;6;19638;89;18.6;699
35029;Bonnemain;412;85;12;32;17616;280;14.2;1546
35030;La Bosse-de-Bretagne;205;27;8;3;19725;69;18.5;648
35031;La Bouëxière;1181;164;37;118;21926;648;14.8;4400
35032;Bourgbarré;1157;133;29;159;22270;446;14;3986
35033;Bourg-des-Comptes;976;131;30;36;21962;383;13.9;3244
35034;La Boussac;301;56;10;30;18338;217;14.6;1162
35035;Bovel;196;23;2;0;18450;74;8.2;608
35037;Bréal-sous-Montfort;1666;190;43;163;21920;734;13.9;5973
35038;Bréal-sous-Vitré;183;25;10;19;19836;75;19.9;654
35039;Brécé;657;80;21;121;21628;179;9.9;2112
35040;Breteil;858;119;29;115;21332;525;10.7;3549
35041;Brie;267;50;13;28;21642;74;25.7;935
35042;Brielles;199;34;11;20;18268;110;15.7;702
35044;Broualan;110;20;4;3;15722;48;8;376
35045;Bruc-sur-Aff;208;44;9;6;17983;172;5.8;862
35046;Les Brulais;154;31;2;1;17898;80;16.5;544
35047;Bruz;4157;853;186;1117;23701;2539;9.1;18094
35049;Cancale;782;241;52;230;23120;1829;8.7;5144
35050;Cardroc;173;20;6;6;20470;65;14.2;562
35051;Cesson-Sévigné;3249;757;172;930;27738;3594;7.9;17371
35052;Champeaux;127;12;1;5;21900;54;10;499
35054;Chanteloup;564;67;10;16;21466;176;7.1;1830
35055;Chantepie;2273;546;100;817;23384;1699;13.2;10379
35056;La Chapelle-aux-Filtzméens;264;50;7;27;19794;68;20.7;822
35057;La Chapelle-Bouëxic;462;59;11;19;19494;150;20.8;1440
35058;La Chapelle-Chaussée;415;44;10;16;20626;133;15.8;1262
35059;La Chapelle-des-Fougeretz;1338;239;53;311;24066;528;11.5;4800
35060;La Chapelle du Lou du Lac;335;37;7;4;19982;75;13;1000
35061;La Chapelle-Erbrée;216;19;1;12;19346;91;11.5;695
35062;La Chapelle-Janson;367;44;11;29;18800;313;11.8;1442
35063;La Chapelle-Saint-Aubert;111;15;4;0;19906;82;6.9;432
35064;La Chapelle-de-Brain;199;61;9;13;18052;244;12.5;957
35065;La Chapelle-Thouarault;504;124;30;147;22094;344;11.6;2157
35066;Chartres-de-Bretagne;1613;418;95;670;23100;1515;9.2;7578
35067;Chasné-sur-Illet;454;58;16;14;22832;142;13.8;1517
35068;Châteaubourg;1971;262;72;245;22280;885;11.7;6991
35069;Châteaugiron;2788;352;95;207;24054;1157;13.2;9798
35070;Châteauneuf-d'Ille-et-Vilaine;489;81;16;108;18940;191;15.5;1675
35071;Le Châtellier;106;16;1;5;19372;65;19;422
35072;Châtillon-en-Vendelais;435;71;18;49;19274;279;8.9;1690
35075;Chauvigné;241;43;7;23;17922;138;11.6;860
35076;Chavagne;946;156;40;186;22618;687;9.5;3909
35077;Chelun;118;9;1;0;17870;38;17.2;348
35078;Cherrueix;166;46;12;41;19068;375;3.6;1121
35079;Chevaigné;587;84;20;79;23964;247;11.3;2212
35080;Cintré;674;84;16;67;22746;249;6.2;2276
35081;Clayes;282;33;5;34;21298;87;16.3;858
35082;Coësmes;439;55;8;33;18310;224;10.8;1483
35084;Comblessac;197;24;2;3;17740;137;13;690
35085;Combourg;1387;271;73;279;19662;1458;10.1;5912
35086;Combourtillé;190;13;2;2;19106;85;6.5;611
35087;Cornillé;308;24;8;32;19374;91;13.4;967
35088;Corps-Nuds;851;133;35;124;22120;465;9.8;3256
35089;La Couyère;107;32;6;2;19268;83;16.2;495
35090;Crevin;886;122;31;45;21466;222;9;2767
35091;Le Crouais;164;8;2;1;20756;54;19.7;559
35092;Cuguen;202;38;9;25;18478;150;9.6;837
35093;Dinard;1294;567;110;1083;23574;4127;5.4;10114
35094;Dingé;439;85;11;28;19296;280;7.3;1651
35095;Dol-de-Bretagne;1160;337;86;393;18544;1364;10.6;5651
35096;Domagné;619;80;19;72;21100;276;15;2269
35097;Domalain;585;56;13;57;18886;307;15.6;1993
35098;La Dominelais;406;65;12;14;18638;151;14.6;1367
35099;Domloup;956;130;27;100;23934;328;18.8;3354
35101;Dourdain;397;40;6;24;19300;93;19.9;1157
35102;Drouges;144;19;4;2;18082;68;15.3;524
35103;Eancé;109;21;8;0;17528;59;9.9;406
35104;Epiniac;352;53;13;6;19672;267;9.1;1426
35105;Erbrée;428;57;17;48;20992;241;9.5;1689
35106;Ercé-en-Lamée;439;69;14;7;18232;244;16;1497
35107;Ercé-près-Liffré;520;56;9;21;22636;209;10.1;1785
35108;Essé;347;41;9;14;19780;95;19.9;1108
35109;Étrelles;678;81;20;45;21566;362;9.9;2534
35110;Feins;276;34;9;14;19578;145;14.6;958
35111;Le Ferré;172;39;7;8;17766;127;7.3;689
35112;Fleurigné;222;32;9;26;19612;182;13.1;995
35114;Forges-la-Forêt;62;15;4;5;18578;49;0;268
35115;Fougères;3769;1454;337;2575;18304;5054;9.9;20194
35116;La Fresnais;674;152;30;52;18958;428;13.4;2534
35117;Gaël;421;87;10;35;18456;301;11.5;1651
35118;Gahard;443;57;6;8;21310;170;19.3;1451
35119;Gennes-sur-Seiche;264;29;6;30;18751;161;18.9;952
35120;Gévezé;1450;222;56;255;22866;550;15.8;5180
35121;Gosné;569;59;13;8;21750;244;13.5;1994
35122;La Gouesnière;553;81;22;37;20122;239;11.4;1850
35123;Goven;1168;134;26;79;22364;628;9.5;4402
35124;Grand-Fougeray;609;90;23;43;18815;506;6.5;2455
35125;La Guerche-de-Bretagne;850;159;36;123;18304;1346;7;4262
35126;Guichen;2208;383;93;386;22646;1227;11.1;8400
35127;Guignen;1156;151;38;28;20426;398;10.9;3851
35128;Guipel;451;63;9;33;19760;264;10;1704
35130;Hédé-Bazouges;574;89;14;28;22086;315;11.3;2205
35131;L'Hermitage;995;178;53;322;21642;786;9.7;4321
35132;Hirel;308;53;8;25;19268;323;7.2;1380
35133;Iffendic;1258;183;31;95;20014;592;9;4454
35134;Les Iffs;77;16;4;0;22374;44;11;272
35135;Irodouër;743;108;23;38;20310;263;12.9;2249
35136;Janzé;2121;346;90;163;20628;1530;9.1;8287
35137;Javené;542;67;21;45;20728;338;14.1;2061
35138;Laignelet;288;35;15;25;20656;255;6.9;1161
35139;Laillé;1406;183;33;118;24504;630;9.4;5089
35140;Lalleu;148;40;9;4;17256;90;13.9;577
35141;Landavran;229;18;5;10;20497;48;14.5;689
35142;Landéan;283;42;15;8;19099;287;5.7;1226
35143;Landujan;273;27;5;8;20350;102;15.7;958
35144;Langan;266;33;5;4;21428;127;12.7;948
35145;Langon;284;93;12;28;17718;333;9.7;1442
35146;Langouet;175;24;1;22;20916;74;10;600
35148;Lanrigan;47;5;2;0;17176;22;13.2;151
35149;Lassy;522;57;11;7;22032;146;15.5;1674
35150;Lécousse;698;102;17;49;22014;682;6.9;3207
35151;Lieuron;200;27;2;11;19500;117;13.9;792
35152;Liffré;1977;274;72;287;23866;1149;10.1;7524
35153;Lillemer;99;17;3;1;20616;46;25.5;353
35154;Livré-sur-Changeon;520;50;14;35;19988;274;10.6;1692
35155;Lohéac;157;31;4;32;20156;97;7.6;656
35156;Longaulnay;195;24;4;4;19660;92;8;626
35157;Le Loroux;193;28;9;0;17860;114;10.7;655
35159;Lourmais;93;8;1;3;20902;55;15.1;331
35160;Loutehel;64;19;2;0;17074;45;18.9;265
35161;Louvigné-de-Bais;564;57;10;34;20100;237;14.2;1904
35162;Louvigné-du-Désert;675;123;25;132;18078;1047;7.1;3403
35163;Luitré-Dompierre;481;64;16;63;N/A;333;9.1;1872
35164;Marcillé-Raoul;200;24;5;41;18072;156;3.8;781
35165;Marcillé-Robert;234;34;6;17;19523;239;7.2;968
35166;Marpiré;327;42;18;30;20394;89;9.4;1065
35167;Martigné-Ferchaud;550;123;27;46;18008;712;7.7;2610
35168;Val d'Anast;1054;186;29;68;18674;772;9.1;3944
35169;Maxent;397;59;13;18;19884;255;11.6;1469
35170;Mecé;169;26;6;8;18824;107;16.5;605
35171;Médréac;465;66;11;43;19788;353;10.5;1818
35172;Meillac;477;83;14;51;18440;295;13.7;1824
35173;Melesse;1564;231;45;213;24602;1104;13.1;6346
35174;Mellé;159;39;8;4;17326;134;7.7;652
35175;Mernel;275;42;5;7;20670;190;7.6;1049
35176;Guipry-Messac;1728;415;78;109;19116;1219;9.4;6887
35177;La Mézière;1354;181;51;150;25256;416;11.5;4853
35178;Mézières-sur-Couesnon;546;58;8;18;20362;191;19.2;1715
35179;Miniac-Morvan;1015;182;46;86;19716;577;14.4;3902
35180;Miniac-sous-Bécherel;222;29;5;13;20580;104;14.4;765
35181;Le Minihic-sur-Rance;278;57;9;21;25256;415;7;1432
35183;Mondevert;244;25;8;26;20728;75;9.8;819
35184;Montauban-de-Bretagne;1423;186;47;156;N/A;1104;9.7;5747
35185;Montautour;76;8;2;4;18728;24;7.6;262
35186;Mont-Dol;227;51;7;12;19590;255;14.4;1109
35187;Monterfil;413;45;7;26;20496;191;10.7;1310
35188;Montfort-sur-Meu;1585;243;55;292;22520;1333;8.6;6614
35189;Montgermont;748;145;41;230;25378;531;12.4;3296
35190;Monthault;64;11;3;4;17036;57;14.7;273
35191;Les Portes du Coglais;651;111;36;85;18435;416;10.5;2377
35192;Montreuil-des-Landes;66;15;1;9;15154;36;20.2;247
35193;Montreuil-le-Gast;524;57;9;21;23730;245;18.6;1932
35194;Montreuil-sous-Pérouse;268;40;7;19;23448;140;5.9;1020
35195;Montreuil-sur-Ille;675;93;22;69;19902;343;11.1;2336
35196;Mordelles;1628;361;89;462;22084;1433;8.1;7321
35197;Mouazé;476;40;10;7;23270;133;20.1;1490
35198;Moulins;217;28;5;12;19896;77;18.1;717
35199;Moussé;105;12;4;4;20054;26;18.2;330
35200;Moutiers;305;32;7;11;19082;110;16;935
35201;Muel;248;37;4;21;17594;145;11.1;902
35202;La Noë-Blanche;255;38;10;8;19002;144;8.1;992
35203;La Nouaye;125;13;5;0;23358;35;13.9;361
35204;Nouvoitou;783;134;34;137;23290;377;10.9;3016
35205;Noyal-sous-Bazouges;90;14;0;1;18963;72;5.2;388
35206;Noyal-Châtillon-sur-Seiche;1491;383;63;498;23048;1187;9.3;6915
35207;Noyal-sur-Vilaine;1367;191;46;254;24190;966;12.5;5914
35208;Orgères;1203;217;46;207;22436;637;12.7;4494
35210;Pacé;3084;554;147;612;26106;1681;9;11764
35211;Paimpont;394;72;10;1;20268;393;8.9;1689
35212;Pancé;293;40;12;19;21020;176;9.5;1163
35214;Parcé;166;27;7;46;18383;115;10.8;651
35215;Parigné;341;60;13;45;18752;228;5.3;1329
35216;Parthenay-de-Bretagne;554;91;28;61;22218;99;19.1;1675
35217;Le Pertre;354;36;5;43;19462;304;5;1394
35218;Le Petit-Fougeray;306;27;4;5;21546;58;8.9;899
35219;Pipriac;949;216;54;73;18344;686;15.3;3734
35220;Piré-Chancé;837;97;24;27;N/A;324;18.9;2860
35221;Pléchâtel;700;95;18;36;20238;436;10.2;2749
35222;Pleine-Fougères;423;94;16;74;17982;557;6.6;1984
35223;Plélan-le-Grand;971;188;39;87;19978;863;10.5;3892
35224;Plerguer;699;135;27;35;18854;484;12;2659
35225;Plesder;223;32;7;25;19836;97;12.6;795
35226;Pleugueneuc;516;83;21;93;19270;318;19.3;1870
35227;Pleumeleuc;957;121;28;91;22396;348;16.2;3270
35228;Pleurtuit;1407;329;71;308;20734;1660;9.2;6703
35229;Pocé-les-Bois;395;41;7;18;20708;127;16.4;1283
35230;Poilley;77;12;4;3;19414;90;7.8;383
35231;Poligné;360;45;3;2;21722;104;10.8;1203
35232;Princé;100;16;2;4;16282;77;2.7;376
35233;Québriac;438;62;11;50;21306;235;10.7;1584
35234;Quédillac;323;44;6;10;20082;199;8.4;1184
35235;Rannée;259;28;9;14;18540;224;9.1;1102
35236;Redon;1654;672;159;608;19734;2051;7.5;8889
35237;Renac;257;58;18;20;18846;177;12.1;993
35238;Rennes;37651;17073;4418;25214;20716;30875;12.3;216268
35239;Retiers;1127;146;31;99;19210;981;7.7;4313
35240;Le Rheu;2110;480;113;700;23170;1162;12.7;8571
35241;La Richardais;416;127;20;61;23852;535;8;2243
35242;Rimou;67;21;4;15;16066;82;6;332
35243;Romagné;680;82;18;61;20876;362;19.8;2376
35244;Romazy;64;5;2;0;19138;55;15.6;257
35245;Romillé;1084;140;29;73;21376;574;10.3;3891
35246;Roz-Landrieux;349;46;12;3;19896;204;23.9;1339
35247;Roz-sur-Couesnon;220;49;12;23;17952;286;9.9;1011
35248;Sains;88;32;6;25;18050;135;10.1;495
35249;Sainte-Anne-sur-Vilaine;263;60;9;3;17406;217;6;1008
35250;Saint-Armel;434;83;25;27;22296;216;15;1869
35251;Saint-Aubin-d'Aubigné;1007;136;41;139;21298;549;15.4;3691
35252;Saint-Aubin-des-Landes;251;31;7;34;20648;118;6.3;945
35253;Saint-Aubin-du-Cormier;944;127;33;141;21456;565;12.3;3806
35255;Saint-Benoît-des-Ondes;220;53;9;30;19146;208;4;1006
35256;Saint-Briac-sur-Mer;291;84;18;119;25002;733;5.5;2007
35257;Maen Roch;1143;166;35;158;19326;1115;11.1;4779
35258;Saint-Brieuc-des-Iffs;109;14;7;1;23142;46;5.8;344
35259;Saint-Broladre;282;39;4;30;17348;271;5.3;1129
35260;Saint-Christophe-des-Bois;166;20;4;15;18636;103;22.1;587
35261;Saint-Christophe-de-Valains;66;10;2;0;19326;21;18.2;220
35262;Sainte-Colombe;95;18;1;0;19494;46;17.5;342
35263;Saint-Coulomb;564;93;15;40;24704;636;9.7;2674
35264;Saint-Didier;659;63;12;22;22170;166;16.3;2026
35265;Saint-Domineuc;714;78;16;96;20991;439;14.3;2515
35266;Saint-Erblon;709;142;36;140;22980;414;13.7;2925
35268;Saint-Ganton;99;21;7;1;17086;91;4.7;422
35270;Saint-Georges-de-Gréhaigne;75;15;5;16;20656;106;16.1;372
35271;Saint-Georges-de-Reintembault;315;54;12;25;17661;462;5.9;1527
35272;Saint-Germain-du-Pinel;278;29;9;32;18482;117;18.6;914
35273;Saint-Germain-en-Coglès;554;61;6;47;19776;377;12.7;2050
35274;Saint-Germain-sur-Ille;269;37;8;19;23278;92;17.4;918
35275;Saint-Gilles;1252;211;38;328;22652;723;15.9;4716
35276;Saint-Gondran;142;24;6;9;23204;70;22.4;536
35277;Saint-Gonlay;91;12;4;0;19938;55;17.5;343
35278;Saint-Grégoire;2219;394;103;277;30610;1468;8.4;9521
35279;Saint-Guinoux;358;66;12;15;19246;124;16.6;1205
35280;Saint-Hilaire-des-Landes;268;47;11;23;19304;176;10.5;1045
35281;Saint-Jacques-de-la-Lande;2930;1019;274;1025;19316;1394;17.3;12917
35282;Rives-du-Couesnon;815;114;20;57;N/A;443;15.1;2845
35283;Saint-Jean-sur-Vilaine;350;46;18;30;22084;109;12;1245
35284;Saint-Jouan-des-Guérets;482;101;25;119;22872;641;8.8;2622
35285;Saint-Just;259;52;7;5;18612;220;12.1;1072
35286;Saint-Léger-des-Prés;69;8;1;0;20082;43;19.7;254
35287;Saint-Lunaire;408;87;17;81;24661;722;6.5;2316
35288;Saint-Malo;7256;2772;663;6186;21214;13833;8.2;46005
35289;Saint-Malo-de-Phily;317;33;3;4;19480;135;7.3;1089
35290;Saint-Malon-sur-Mel;153;35;7;18;17362;77;20.6;582
35291;Saint-Marcan;92;24;3;0;17566;118;8.9;450
35292;Saint-Marc-le-Blanc;425;65;13;24;N/A;325;13.1;1682
35294;Sainte-Marie;608;124;18;28;19658;431;8.9;2259
35295;Saint-Maugan;162;16;2;8;19020;69;16.3;552
35296;Saint-Médard-sur-Ille;349;47;12;12;22182;147;13.8;1307
35297;Saint-Méen-le-Grand;983;210;57;91;18820;1274;9.5;4622
35299;Saint-Méloir-des-Ondes;920;194;50;103;21052;687;10.2;4032
35300;Saint-M'Hervé;366;45;10;30;19304;233;8.8;1366
35302;Saint-Onen-la-Chapelle;312;42;14;13;19950;150;12;1167
35304;Saint-Ouen-des-Alleux;371;51;12;40;19922;182;10.8;1297
35305;Saint-Péran;132;12;1;5;21952;40;7.4;407
35306;Saint-Père-Marc-en-Poulet;536;87;25;32;22916;340;11;2280
35307;Saint-Pern;285;31;5;10;18814;205;5.9;1025
35308;Mesnil-Roc'h;1122;175;34;128;N/A;798;11.5;4279
35309;Saint-Rémy-du-Plain;251;35;7;28;18450;122;16.9;828
35310;Saint-Sauveur-des-Landes;396;32;5;33;20380;261;7.9;1512
35311;Saint-Séglin;147;35;5;9;17124;93;14.4;557
35312;Saint-Senoux;535;64;12;11;20882;237;12;1838
35314;Saint-Suliac;169;22;4;9;23949;269;13.1;918
35315;Saint-Sulpice-la-Forêt;347;47;11;7;26594;147;10.8;1302
35316;Saint-Sulpice-des-Landes;212;48;7;11;17020;108;12.5;801
35317;Saint-Symphorien;159;20;3;10;20778;57;12.9;621
35318;Saint-Thual;298;40;3;7;19854;113;18.9;899
35319;Saint-Thurial;556;74;23;36;21846;216;13;2069
35320;Saint-Uniac;169;22;3;12;20232;56;9.4;534
35321;Saulnières;210;26;5;13;18784;110;18.6;754
35322;Le Sel-de-Bretagne;367;45;7;18;18776;166;10.9;1097
35324;La Selle-en-Luitré;171;21;3;8;19396;60;10.5;569
35325;La Selle-Guerchaise;42;7;1;0;17312;16;6.3;159
35326;Sens-de-Bretagne;744;84;16;34;20262;463;13;2548
35327;Servon-sur-Vilaine;924;123;36;86;23866;413;10.2;3611
35328;Sixt-sur-Aff;486;97;22;38;18620;442;11.8;2113
35329;Sougéal;118;22;1;12;18236;186;9.9;605
35330;Taillis;299;45;8;42;19266;119;12;1001
35331;Talensac;661;90;28;45;21932;383;11.2;2496
35332;Teillay;302;61;14;16;17494;175;11.3;1066
35333;Le Theil-de-Bretagne;482;64;12;22;20004;279;12;1751
35334;Thorigné-Fouillard;2104;331;69;396;26318;1150;13.4;8425
35335;Thourie;247;43;6;12;18102;92;6.4;786
